project_id,project_name,agency_owner,state,county_region,work_type,estimate_let_date,source_id,project_number,project_location_raw,contractor,district,terrain,bid_count,awarded_bid_total,award_index
cdot_2024q4_mtcer300_286,"REGION 3 STENCILS ON HWY 50,13",CDOT,CO,Colorado / CDOT District 3,Roadway,2024-06-06,cdot_cost_data_book_2024_q4,MTCER300-286,"MTCER300-286 REGION 3 STENCILS ON HWY 50,13","ROADSAFE TRAFFIC SYSTEMS, INC",3,M,3,443963.20,89.02
cdot_2024q4_mtcer300_287,I-70 MP 180 - 205 MIDPOINT,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-07-11,cdot_cost_data_book_2024_q4,MTCER300-287,MTCER300-287 I-70 MP 180 - 205 MIDPOINT,"ROADSAFE TRAFFIC SYSTEMS, INC",3,M,1,1674070.30,99.56
cdot_2024q4_mtcer400_407,I25 FRONTAGE ROAD MP 254-270,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-07-11,cdot_cost_data_book_2024_q4,MTCER400-407,MTCER400-407 I25 FRONTAGE ROAD MP 254-270,COULSON EXCAVATING COMPANY,4,P,3,513949.00,74.72
cdot_2024q4_mtcer400_409,VARIOUS LOCATIONS THROUGHOUT R,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-10-03,cdot_cost_data_book_2024_q4,MTCER400-409,MTCER400-409 VARIOUS LOCATIONS THROUGHOUT R,"The Tendit Group, LLC",4,R,3,2893852.87,86.38
cdot_2024q4_mtcer500_225,REGION 5,CDOT,CO,Colorado / CDOT District 5,Roadway,2024-02-01,cdot_cost_data_book_2024_q4,MTCER500-225,MTCER500-225 REGION 5,"ROADSAFE TRAFFIC SYSTEMS, INC",5,R,3,1887265.00,99.74
cdot_2024q4_nh_050a_039,LAS ANIMAS MP 397 TO MP 399.78,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-01-11,cdot_cost_data_book_2024_q4,NH 050A-039,NH 050A-039 LAS ANIMAS MP 397 TO MP 399.78,"TLM CONSTRUCTORS, INC.",2,P,2,6154075.80,87.92
cdot_2024q4_nh0243_092,US 24G - M.P 318.48 TO M.P 332,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-03-21,cdot_cost_data_book_2024_q4,NH0243-092,NH0243-092 US 24G - M.P 318.48 TO M.P 332,EDW. C. LEVY CO.,2,P,3,8656532.96,84.87
cdot_2024q4_nh050a_041,US 50C AND BAXTER RD,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-12-12,cdot_cost_data_book_2024_q4,NH050A-041,NH050A-041 US 50C AND BAXTER RD,"Siete, Inc.",2,U,3,839815.13,93.31
cdot_2024q4_nh0853_089,US 34 & US 85 INTERCHANGE IN G,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-08-29,cdot_cost_data_book_2024_q4,NH0853-089,NH0853-089 US 34 & US 85 INTERCHANGE IN G,"JALISCO INTERNATIONAL, INC.",4,U,6,2595839.00,97.96
cdot_2024q4_nh2854_154,US 285 FROM MP 220-228.8,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-11-21,cdot_cost_data_book_2024_q4,NH2854-154,NH2854-154 US 285 FROM MP 220-228.8,"BRANNAN SAND AND GRAVEL, LLC",2,M,3,12489799.57,96.08
cdot_2024q4_nhpp_0241_068,US 24 BV SIGNALS BAYLOR DE PAU,CDOT,CO,Colorado / CDOT District 5,Roadway,2024-02-15,cdot_cost_data_book_2024_q4,NHPP 0241-068,NHPP 0241-068 US 24 BV SIGNALS BAYLOR DE PAU,"Bixby Electric, Inc.",5,U,2,1419926.30,108.88
cdot_2024q4_nhpp0072_031,BOULDER COUNTY,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-03-21,cdot_cost_data_book_2024_q4,NHPP0072-031,NHPP0072-031 BOULDER COUNTY,"BRANNAN SAND AND GRAVEL, LLC",4,U,4,3780958.22,78.77
cdot_2024q4_nhpp007a_027,SH7 FROM I-25 TO US85,CDOT,CO,Colorado / CDOT District 6,Roadway,2024-06-06,cdot_cost_data_book_2024_q4,NHPP007A-027,NHPP007A-027 SH7 FROM I-25 TO US85,"ASPHALT SPECIALTIES CO., INC.",6,R,4,8951969.26,63.94
cdot_2024q4_nhpp0252_510,NB I-25 EAST OF THE NB REST ST,CDOT,CO,Colorado / CDOT District 1,Roadway,2024-07-11,cdot_cost_data_book_2024_q4,NHPP0252-510,NHPP0252-510 NB I-25 EAST OF THE NB REST ST,"Capital Paving & Construction, LLC",1,M,5,2545678.10,82.12
cdot_2024q4_nhpp0252_516,I-25 FROM MP 208.208.063 TO 21,CDOT,CO,Colorado / CDOT District 6,Roadway,2024-12-12,cdot_cost_data_book_2024_q4,NHPP0252-516,NHPP0252-516 I-25 FROM MP 208.208.063 TO 21,"ASPHALT SPECIALTIES CO., INC.",6,U,3,22026669.60,110.13
cdot_2024q4_nhpp0253_300,I-25 SEGMENT 5 (MP 242.5 TO 25,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-03-29,cdot_cost_data_book_2024_q4,NHPP0253-300,NHPP0253-300 I-25 SEGMENT 5 (MP 242.5 TO 25,"RLW/SEMA, A Joint Venture",4,U,1,27080430.33,100.01
cdot_2024q4_nhpp0253_301,I-25 SEGMENT 5 (MP 242.5 TO 25,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-10-30,cdot_cost_data_book_2024_q4,NHPP0253-301,NHPP0253-301 I-25 SEGMENT 5 (MP 242.5 TO 25,"RLW/SEMA, A Joint Venture",4,U,1,86099399.42,107.01
cdot_2024q4_nhpp0502_095,US 50 ER CR-26,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-05-10,cdot_cost_data_book_2024_q4,NHPP0502-095,NHPP0502-095 US 50 ER CR-26,KIEWIT INFRASTRUCTURE CO.,3,M,1,5210290.65,100.00
cdot_2024q4_nhpp0502_097,SH 50 TO SH 149 CR-25,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-06-14,cdot_cost_data_book_2024_q4,NHPP0502-097,NHPP0502-097 SH 50 TO SH 149 CR-25,KIEWIT INFRASTRUCTURE CO.,3,M,1,6944059.40,110.50
cdot_2024q4_nhpp053a_004,SH 53 AND 62ND AVE,CDOT,CO,Colorado / CDOT District 6,Roadway,2024-03-01,cdot_cost_data_book_2024_q4,NHPP053A-004,NHPP053A-004 SH 53 AND 62ND AVE,"AMERICAN WEST CONSTRUCTION, LLC",6,U,2,124645.00,103.50
cdot_2024q4_nhpp0701_255,I70 Exit 37 East Resurfacing,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-03-14,cdot_cost_data_book_2024_q4,NHPP0701-255,NHPP0701-255 I70 Exit 37 East Resurfacing,"Kilgore Companies, LLC dba Elam Construc",3,R,2,8097729.83,83.74
cdot_2024q4_nhpp0702_417,I70 MP 179-192 EAGLE COUNTY,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-05-01,cdot_cost_data_book_2024_q4,NHPP0702-417,NHPP0702-417 I70 MP 179-192 EAGLE COUNTY,KIEWIT INFRASTRUCTURE CO.,3,M,1,109544524.30,100.00
cdot_2024q4_nhpp0703_515,I-70 TOP OF FLOYD HILL TO VETE,CDOT,CO,Colorado / CDOT District 1,Roadway,2024-01-26,cdot_cost_data_book_2024_q4,NHPP0703-515,NHPP0703-515 I-70 TOP OF FLOYD HILL TO VETE,"KRAEMER NORTH AMERICA, LLC",1,M,1,99445094.69,99.87
cdot_2024q4_nhpp0703_516,I-70 TOP OF FLOYD HILL TO VETE,CDOT,CO,Colorado / CDOT District 1,Roadway,2024-06-25,cdot_cost_data_book_2024_q4,NHPP0703-516,NHPP0703-516 I-70 TOP OF FLOYD HILL TO VETE,"KRAEMER NORTH AMERICA, LLC",1,M,1,46780031.93,101.73
cdot_2024q4_nhpp070a_037,I-70B SOUTH OF ROOD,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-05-02,cdot_cost_data_book_2024_q4,NHPP070A-037,NHPP070A-037 I-70B SOUTH OF ROOD,"OLDCASTLE SW GROUP, INC.",3,U,1,19290622.35,103.24
cdot_2024q4_nhpp0821_117,SH 82 MM 77.0-85.3 IN LAKE COU,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-11-07,cdot_cost_data_book_2024_q4,NHPP0821-117,NHPP0821-117 SH 82 MM 77.0-85.3 IN LAKE COU,"Kilgore Companies, LLC dba Elam Construc",3,M,2,4919411.35,75.67
cdot_2024q4_nhpp0852_110,US85(SANTA FE DR.):FLORIDA TO,CDOT,CO,Colorado / CDOT District 6,Roadway,2024-12-19,cdot_cost_data_book_2024_q4,NHPP0852-110,NHPP0852-110 US85(SANTA FE DR.):FLORIDA TO,"BRANNAN SAND AND GRAVEL, LLC",6,U,6,3298573.72,98.05
cdot_2024q4_nhpp1602_165,US 160 PAGOSA RECONSTRUCT,CDOT,CO,Colorado / CDOT District 5,Roadway,2024-11-07,cdot_cost_data_book_2024_q4,NHPP1602-165,NHPP1602-165 US 160 PAGOSA RECONSTRUCT,W.W. CLYDE & CO.,5,U,3,24625000.00,111.54
cdot_2024q4_nhpp1602_187,US 160 TREASURE FALLS TO WC SU,CDOT,CO,Colorado / CDOT District 5,Roadway,2024-10-24,cdot_cost_data_book_2024_q4,NHPP1602-187,NHPP1602-187 US 160 TREASURE FALLS TO WC SU,"Kilgore Companies, LLC dba Elam Construc",5,M,2,12661159.85,95.33
cdot_2024q4_nhpp1603_036,US 160 FT GARLAND SAFETY MITIG,CDOT,CO,Colorado / CDOT District 5,Roadway,2024-11-21,cdot_cost_data_book_2024_q4,NHPP1603-036,NHPP1603-036 US 160 FT GARLAND SAFETY MITIG,"Capital Paving & Construction, LLC",5,M,7,11153847.90,61.56
cdot_2024q4_nhpp2706_052,I-270 YORK BRIDGE PREVENTATIVE,CDOT,CO,Colorado / CDOT District 6,Roadway,2024-09-26,cdot_cost_data_book_2024_q4,NHPP2706-052,NHPP2706-052 I-270 YORK BRIDGE PREVENTATIVE,"STRUCTURES, INC.",6,U,5,784132.96,78.41
cdot_2024q4_nhpp2852_025,US 285B MP 116-126.5 & US 550B,CDOT,CO,Colorado / CDOT District 5,Roadway,2024-03-14,cdot_cost_data_book_2024_q4,NHPP2852-025,NHPP2852-025 US 285B MP 116-126.5 & US 550B,"Myers & Sons Construction, LLC",5,M,3,1548999.00,72.57
cdot_2024q4_nhppr100_367,VARIOUS LOCATIONS IN R1 (HWY 1,CDOT,CO,Colorado / CDOT District 1,Roadway,2024-02-01,cdot_cost_data_book_2024_q4,NHPPR100-367,NHPPR100-367 VARIOUS LOCATIONS IN R1 (HWY 1,"EDGE CONTRACTING, INC.",1,M,5,670297.00,60.94
cdot_2024q4_nhppr100_419,I-76 DAHLIA BRIDGE,CDOT,CO,Colorado / CDOT District 6,Roadway,2024-05-14,cdot_cost_data_book_2024_q4,NHPPR100-419,NHPPR100-419 I-76 DAHLIA BRIDGE,"KRAEMER NORTH AMERICA, LLC",6,U,3,1173560.00,136.46
cdot_2024q4_pwq1211_105,12TH AND WADSWORTH SE QUADRANT,CDOT,CO,Colorado / CDOT District 1,Roadway,2024-11-21,cdot_cost_data_book_2024_q4,PWQ1211-105,PWQ1211-105 12TH AND WADSWORTH SE QUADRANT,HCG Construction,1,R,2,535000.00,107.21
cdot_2024q4_she0361_128,US 36 GUARDRAIL MP 12.9 TO 16.,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-07-11,cdot_cost_data_book_2024_q4,SHE0361-128,SHE0361-128 US 36 GUARDRAIL MP 12.9 TO 16.,RDZ Build,4,M,3,1716817.00,97.00
cdot_2024q4_srpsw03_069,"CR U CR 31, BRUSH, MORGAN COUN",CDOT,CO,Colorado / CDOT District 4,Roadway,2024-11-21,cdot_cost_data_book_2024_q4,SRPSW03-069,"SRPSW03-069 CR U CR 31, BRUSH, MORGAN COUN",AB Underground,4,P,2,1016440.85,86.27
cdot_2024q4_sta0061_089,US 6 EAST OF HOLYOKE,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-11-07,cdot_cost_data_book_2024_q4,STA0061-089,STA0061-089 US 6 EAST OF HOLYOKE,MCATEE CONSTRUCTION CO.,4,P,2,9844371.10,89.47
cdot_2024q4_sta0141_029,SH 14B CAMERON PASS EAST,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-01-04,cdot_cost_data_book_2024_q4,STA0141-029,STA0141-029 SH 14B CAMERON PASS EAST,"OLDCASTLE SW GROUP, INC.",4,M,4,12879789.35,134.21
cdot_2024q4_sta0242_096,"US24 TROUT CREEK, 67D@24A, ASP",CDOT,CO,Colorado / CDOT District 2,Roadway,2024-01-11,cdot_cost_data_book_2024_q4,STA0242-096,"STA0242-096 US24 TROUT CREEK, 67D@24A, ASP","ARROW ELECTRIC SERVICE, INC.",2,R,5,1646566.34,96.66
cdot_2024q4_sta0853_087,US 85 FROM 5TH ST. TO O ST. IN,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-12-19,cdot_cost_data_book_2024_q4,STA0853-087,STA0853-087 US 85 FROM 5TH ST. TO O ST. IN,"TLM CONSTRUCTORS, INC.",4,R,6,5282791.00,108.92
cdot_2024q4_sta119a_077,CO 119 (MM 44.237-55.5),CDOT,CO,Colorado / CDOT District 4,Roadway,2024-08-09,cdot_cost_data_book_2024_q4,STA119A-077,STA119A-077 CO 119 (MM 44.237-55.5),"KRAEMER NORTH AMERICA, LLC",4,U,1,72367207.93,100.00
cdot_2024q4_sta2873_229,US 287 MP 354.71 TO MP 355.70,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-09-12,cdot_cost_data_book_2024_q4,STA2873-229,STA2873-229 US 287 MP 354.71 TO MP 355.70,MARTIN MARIETTA MATERIALS,4,R,4,1764960.50,88.50
cdot_2024q4_ste_0402_095,US 40 PASSING LANES MP 172.6,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-03-07,cdot_cost_data_book_2024_q4,STE 0402-095,STE 0402-095 US 40 PASSING LANES MP 172.6,"Capital Paving & Construction, LLC",3,M,5,5441723.08,103.42
cdot_2024q4_stm021a_008,INTERSECTION OF SH21 AND AIRPO,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-04-11,cdot_cost_data_book_2024_q4,STM021A-008,STM021A-008 INTERSECTION OF SH21 AND AIRPO,W.W. CLYDE & CO.,2,R,8,45965236.00,117.86
cdot_2024q4_stm0242_099,US 24 FROM @ LAKE GEORGE TO WO,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-12-19,cdot_cost_data_book_2024_q4,STM0242-099,STM0242-099 US 24 FROM @ LAKE GEORGE TO WO,MARTIN MARIETTA MATERIALS,2,M,3,12120993.88,110.19
cdot_2024q4_stm0403_070,MP226.5 - MP 233.0 GRAND COUNT,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-12-12,cdot_cost_data_book_2024_q4,STM0403-070,STM0403-070 MP226.5 - MP 233.0 GRAND COUNT,"OLDCASTLE SW GROUP, INC.",3,M,3,4822880.50,73.09
cdot_2024q4_stm059a_039,CO59 (MP 0.05-9.05),CDOT,CO,Colorado / CDOT District 4,Roadway,2024-10-10,cdot_cost_data_book_2024_q4,STM059A-039,STM059A-039 CO59 (MP 0.05-9.05),"Concrete Concepts Design Inc,",4,P,3,4877179.80,106.03
cdot_2024q4_stm063a_017,CO 63 AKRON NORTH AND SOUTH (M,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-10-24,cdot_cost_data_book_2024_q4,STM063A-017,STM063A-017 CO 63 AKRON NORTH AND SOUTH (M,MCATEE CONSTRUCTION CO.,4,P,3,7902793.10,87.63
cdot_2024q4_stm067a_049,SH 67 - MP 76.92 TO MP 78.20,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-12-19,cdot_cost_data_book_2024_q4,STM067A-049,STM067A-049 SH 67 - MP 76.92 TO MP 78.20,"Capital Paving & Construction, LLC",2,M,3,7239314.94,79.55
cdot_2024q4_stm1151_041,SH 115A - M.P. 46 TO M.P. 47.4,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-10-31,cdot_cost_data_book_2024_q4,STM1151-041,STM1151-041 SH 115A - M.P. 46 TO M.P. 47.4,EDW. C. LEVY CO.,2,R,4,10390462.32,89.90
cdot_2024q4_str0211_029,"SH21A MP136.5, EAST OF GRINNEL",CDOT,CO,Colorado / CDOT District 2,Roadway,2024-12-09,cdot_cost_data_book_2024_q4,STR0211-029,"STR0211-029 SH21A MP136.5, EAST OF GRINNEL",Native Sun Materials Inc,2,U,2,1645388.86,109.69
cdot_2024q4_str0241_067,US 24 SOUTH OF MINTURN,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-01-04,cdot_cost_data_book_2024_q4,STR0241-067,STR0241-067 US 24 SOUTH OF MINTURN,"OLDCASTLE SW GROUP, INC.",3,M,3,11244775.20,105.74
cdot_2024q4_str065a_026,SH 65 ORCHARD CITY S. MP 0-6.5,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-09-12,cdot_cost_data_book_2024_q4,STR065A-026,STR065A-026 SH 65 ORCHARD CITY S. MP 0-6.5,"OLDCASTLE SW GROUP, INC.",3,R,2,4408676.50,72.41
cdot_2024q4_str0711_023,SH71C BETWEEN ROCKY FORD AND O,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-10-10,cdot_cost_data_book_2024_q4,STR0711-023,STR0711-023 SH71C BETWEEN ROCKY FORD AND O,"Concrete Concepts Design Inc,",2,P,6,2321547.11,66.33
cdot_2024q4_str092a_029,SH92 Rogers Mesa Reconstruct P,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-10-24,cdot_cost_data_book_2024_q4,STR092A-029,STR092A-029 SH92 Rogers Mesa Reconstruct P,"OLDCASTLE SW GROUP, INC.",3,R,1,12263410.53,107.88
cdot_2024q4_str1121_006,SH 112 BETWEEN DEL NORTE (US 1,CDOT,CO,Colorado / CDOT District 5,Roadway,2024-11-21,cdot_cost_data_book_2024_q4,STR1121-006,STR1121-006 SH 112 BETWEEN DEL NORTE (US 1,"OLDCASTLE SW GROUP, INC.",5,P,2,12655931.75,93.94
cdot_2024q4_str133a_056,SH 133A MM 42.0-66.5,CDOT,CO,Colorado,Roadway,2024-12-12,cdot_cost_data_book_2024_q4,STR133A-056,STR133A-056 SH 133A MM 42.0-66.5,"OLDCASTLE SW GROUP, INC.",,,2,2861920.65,88.49
cdot_2024q4_str1604_016,"US 160C, MP 423-451, IN LAS AN",CDOT,CO,Colorado / CDOT District 2,Roadway,2024-01-18,cdot_cost_data_book_2024_q4,STR1604-016,"STR1604-016 US 160C, MP 423-451, IN LAS AN","OLDCASTLE SW GROUP, INC.",2,P,3,10791598.34,87.74
cdot_2024q4_strm175_040,FREMONT COUNTY IN R2,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-10-10,cdot_cost_data_book_2024_q4,STRM175-040,STRM175-040 FREMONT COUNTY IN R2,"AMERICAN WEST CONSTRUCTION, LLC",2,R,5,423380.00,70.56
cdot_2024q4_strr200_290,"US 50B, CO 101A, CO 116, US 16",CDOT,CO,Colorado / CDOT District 2,Roadway,2024-02-29,cdot_cost_data_book_2024_q4,STRR200-290,"STRR200-290 US 50B, CO 101A, CO 116, US 16","Myers & Sons Construction, LLC",2,P,6,1520811.25,98.97
cdot_2023q4_2670831_129,SH 83 AT SH 88,CDOT,CO,Colorado / CDOT District 1,Roadway,2023-09-28,cdot_cost_data_book_2023_q4,2670831-129,2670831-129 SH 83 AT SH 88,"TechCon Infrastructure, LLC",1,U,6,1094668.00,91.22
cdot_2023q4_brm322_040,US34 EAST OF LAIRD,CDOT,CO,Colorado / CDOT District 4,Roadway,2023-11-28,cdot_cost_data_book_2023_q4,BRM322-040,BRM322-040 US34 EAST OF LAIRD,LAWRENCE CONSTRUCTION CO.,4,P,1,7895616.07,101.38
cdot_2023q4_brm322_041,US 34 EAST OF LAIRD,CDOT,CO,Colorado / CDOT District 4,Roadway,2023-11-28,cdot_cost_data_book_2023_q4,BRM322-041,BRM322-041 US 34 EAST OF LAIRD,LAWRENCE CONSTRUCTION CO.,4,P,1,7895616.07,101.38
cdot_2023q4_c_0063_061,"US6B MM 31 - MM 32.6, MESA COU",CDOT,CO,Colorado / CDOT District 3,Roadway,2023-09-07,cdot_cost_data_book_2023_q4,C 0063-061,"C 0063-061 US6B MM 31 - MM 32.6, MESA COU","MORTON ELECTRIC, INC.",3,U,2,2940328.00,98.94
cdot_2023q4_c_1601_086,MAPLE & CHESTNUT SIGNALS AT IN,CDOT,CO,Colorado / CDOT District 5,Roadway,2023-02-16,cdot_cost_data_book_2023_q4,C 1601-086,C 1601-086 MAPLE & CHESTNUT SIGNALS AT IN,"Bixby Electric, Inc.",5,U,1,1634083.00,125.39
cdot_2023q4_c0342_066,US 034A (MP 113-150),CDOT,CO,Colorado / CDOT District 4,Roadway,2023-02-02,cdot_cost_data_book_2023_q4,C0342-066,C0342-066 US 034A (MP 113-150),Lumin8 Transportation Tech.,4,P,3,558097.50,117.53
cdot_2023q4_c0701_226,"OFF OF I-70, EXIT 105, AT THE",CDOT,CO,Colorado / CDOT District 3,Roadway,2023-11-30,cdot_cost_data_book_2023_q4,C0701-226,"C0701-226 OFF OF I-70, EXIT 105, AT THE","JOHNSON CONSTRUCTION, INC.",3,M,4,6735433.99,81.63
cdot_2023q4_c0703_496,I-70 FROM I-76 TO PECOS IN DEN,CDOT,CO,Colorado / CDOT District 6,Roadway,2023-12-07,cdot_cost_data_book_2023_q4,C0703-496,C0703-496 I-70 FROM I-76 TO PECOS IN DEN,"HAMON INFRASTRUCTURE, INC.",6,U,7,18405711.55,107.01
cdot_2023q4_c0703_498,EISENHOWER JOHNSON MEMORIAL TU,CDOT,CO,Colorado / CDOT District 1,Roadway,2023-02-16,cdot_cost_data_book_2023_q4,C0703-498,C0703-498 EISENHOWER JOHNSON MEMORIAL TU,"AMERICAN WEST CONSTRUCTION, LLC",1,M,3,6596527.00,119.84
cdot_2023q4_c0703_529,EISENHOWER-JOHNSON MEMORIAL TU,CDOT,CO,Colorado / CDOT District 1,Roadway,2023-07-19,cdot_cost_data_book_2023_q4,C0703-529,C0703-529 EISENHOWER-JOHNSON MEMORIAL TU,ENGINEERING AND CONSTRUCTION,1,M,2,23979880.00,111.51
cdot_2023q4_c0881_036,R1 CURB RAMPS-SH88B & US285D,CDOT,CO,Colorado / CDOT District 6,Roadway,2023-02-16,cdot_cost_data_book_2023_q4,C0881-036,C0881-036 R1 CURB RAMPS-SH88B & US285D,"KSK, LLC",6,U,4,2475000.00,68.75
cdot_2023q4_c133a_052,SH 133 ROCKFALL N OF MCCLURE P,CDOT,CO,Colorado / CDOT District 3,Roadway,2023-02-16,cdot_cost_data_book_2023_q4,C133A-052,C133A-052 SH 133 ROCKFALL N OF MCCLURE P,Meridian Engineering Co.,3,M,4,3896461.00,130.03
cdot_2023q4_c133a_055,SH133 SLOPE STABILIZATION MP21,CDOT,CO,Colorado / CDOT District 3,Roadway,2023-05-11,cdot_cost_data_book_2023_q4,C133A-055,C133A-055 SH133 SLOPE STABILIZATION MP21,WILLIAMS CONSTRUCTION CONTRACTORS,3,M,2,3369252.14,94.35
cdot_2023q4_c133a_057,SH 133 MP 16.2,CDOT,CO,Colorado / CDOT District 3,Roadway,2023-05-16,cdot_cost_data_book_2023_q4,C133A-057,C133A-057 SH 133 MP 16.2,"RALPH L. WADSWORTH CONSTRUCTION CO., LLC",3,M,1,1982586.35,280.13
cdot_2023q4_c145a_082,OPHIR,CDOT,CO,Colorado / CDOT District 5,Roadway,2023-11-09,cdot_cost_data_book_2023_q4,C145A-082,C145A-082 OPHIR,WILLIAMS CONSTRUCTION CONTRACTORS,5,M,5,2276811.91,90.74
cdot_2023q4_c1601_084,US 160 SECTION3 PRIORITY CULVE,CDOT,CO,Colorado / CDOT District 5,Roadway,2023-02-16,cdot_cost_data_book_2023_q4,C1601-084,C1601-084 US 160 SECTION3 PRIORITY CULVE,"AMERICAN WEST CONSTRUCTION, LLC",5,M,2,2095832.00,104.61
cdot_2023q4_c5502_110,US550 MP 109.5 TO MP 116.5 IN,CDOT,CO,Colorado / CDOT District 5,Roadway,2023-12-07,cdot_cost_data_book_2023_q4,C5502-110,C5502-110 US550 MP 109.5 TO MP 116.5 IN,"FNF CONSTRUCTION, INC.",5,R,3,7017550.00,72.65
cdot_2023q4_cr100_378,US 285: US 85 TO SH 177,CDOT,CO,Colorado / CDOT District 1,Roadway,2023-10-26,cdot_cost_data_book_2023_q4,CR100-378,CR100-378 US 285: US 85 TO SH 177,"LIGHTHOUSE TRANSPORTATION GROUP, LLC",1,U,3,1202622.29,85.90
cdot_2023q4_cr400_393,LONGMONT,CDOT,CO,Colorado / CDOT District 4,Roadway,2023-07-20,cdot_cost_data_book_2023_q4,CR400-393,CR400-393 LONGMONT,"STURGEON ELECTRIC COMPANY, INC",4,U,4,1190000.00,86.70
cdot_2023q4_er0703_524,"STRUCTURE F-13-P, EB I-70 EXIT",CDOT,CO,Colorado / CDOT District 1,Roadway,2023-03-31,cdot_cost_data_book_2023_q4,ER0703-524,"ER0703-524 STRUCTURE F-13-P, EB I-70 EXIT","STRUCTURES, INC.",1,M,3,837006.00,100.00
cdot_2023q4_er4701_140,SH 470 AND PLATTE CANYON ROAD,CDOT,CO,Colorado / CDOT District 1,Roadway,2023-04-17,cdot_cost_data_book_2023_q4,ER4701-140,ER4701-140 SH 470 AND PLATTE CANYON ROAD,"KRAEMER NORTH AMERICA, LLC",1,U,1,145553.23,157.67
cdot_2023q4_er4701_142,SH 470 OVER I-70 WB EMERGENCY,CDOT,CO,Colorado / CDOT District 1,Roadway,2023-12-28,cdot_cost_data_book_2023_q4,ER4701-142,ER4701-142 SH 470 OVER I-70 WB EMERGENCY,LAWRENCE CONSTRUCTION CO.,1,R,3,937989.00,110.35
cdot_2023q4_fbr061a_003,CO 61 NORTH OF OTIS (MP 3.208-,CDOT,CO,Colorado / CDOT District 4,Roadway,2023-04-14,cdot_cost_data_book_2023_q4,FBR061A-003,FBR061A-003 CO 61 NORTH OF OTIS (MP 3.208-,LAWRENCE CONSTRUCTION CO.,4,P,1,4185920.67,102.25
cdot_2023q4_fbr151a_012,SH 151 MP 28.15 SOUTH OF CHIMN,CDOT,CO,Colorado / CDOT District 5,Roadway,2023-08-11,cdot_cost_data_book_2023_q4,FBR151A-012,FBR151A-012 SH 151 MP 28.15 SOUTH OF CHIMN,"AMERICAN WEST CONSTRUCTION, LLC",5,R,1,3147379.00,118.27
cdot_2023q4_fsa025a_051,MONUMENT,CDOT,CO,Colorado / CDOT District 2,Roadway,2023-11-16,cdot_cost_data_book_2023_q4,FSA025A-051,FSA025A-051 MONUMENT,Native Sun Materials Inc,2,U,4,3897678.07,118.11
cdot_2023q4_fsa050a_032,US50/SH115 INTERSECTION SW OFF,CDOT,CO,Colorado / CDOT District 2,Roadway,2023-10-19,cdot_cost_data_book_2023_q4,FSA050A-032,FSA050A-032 US50/SH115 INTERSECTION SW OFF,"Concrete Concepts Design Inc,",2,R,3,2927948.35,122.00
cdot_2023q4_fsa0703_476,EB I-70; MP 257. MT. VERNON EM,CDOT,CO,Colorado / CDOT District 1,Roadway,2023-09-21,cdot_cost_data_book_2023_q4,FSA0703-476,FSA0703-476 EB I-70; MP 257. MT. VERNON EM,"STRUCTURES, INC.",1,M,2,14948063.04,111.09
cdot_2023q4_fsa0761_240,I-76 CABLE RAIL MP 72-91,CDOT,CO,Colorado / CDOT District 4,Roadway,2023-05-25,cdot_cost_data_book_2023_q4,FSA0761-240,FSA0761-240 I-76 CABLE RAIL MP 72-91,"IHC Scott, Inc.",4,P,3,7525598.82,90.23
