source_id,source_type,agency_id,agency_name,state,source_label,source_date,data_year,source_url,source_file_name,sha256,parser_name,parser_version,notes
sd_sddot_bid_tabs_2023_11_08,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2023-11-08 Completed Letting,2023-11-08,2023,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8B5DD65A164AE44D09EF6F3DBD27CDAC6,20231108_detail.html,016cc8823dac123ccd05acee1826e2e2e43c0d55decaa3e4f51cd2da892ff1aa,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2023_11_15,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2023-11-15 Completed Letting,2023-11-15,2023,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE80D05EABBA9584B00B528CF4270A6361C,20231115_detail.html,2fd929fd2b6e462df0f0937727b6c707f9f61524476983634b2094c32624f97a,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2023_12_06,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2023-12-06 Completed Letting,2023-12-06,2023,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE80CADCA59D1AC8D9C399BB1FD32E3677B,20231206_detail.html,a7950d2193c6e5a0301990a4b312e6404f474fe3684f5b31d7b70c273436146d,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2023_12_13,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2023-12-13 Completed Letting,2023-12-13,2023,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8BFD55A7C5397EB332ED29897EA67F5C1,20231213_detail.html,2eb98ee7d7774af636e21c92f51832769d67973877f79abe702e9457e5fffb10,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_01_17,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-01-17 Completed Letting,2024-01-17,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE895A5AF9A123F1997DCD325A7640C7509,20240117_detail.html,68bfe33316242752ef8b3b563d830799c878754b9ba6a25b73757c93b9170d9d,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_02_07,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-02-07 Completed Letting,2024-02-07,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8BF9367AA4E45ABE70D84373F808F76CA,20240207_detail.html,6b65f20134474a6c84e752475aa0e62db31d3cbdebb098324570c09a8c6b4b0c,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_02_27,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-02-27 Completed Letting,2024-02-27,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8BD672B735F125432D65DD5280E141469,20240227_detail.html,aca21b127cfeade3add0f8b07260103f574971889890bfe2f0e1b0c72113756a,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_03_06,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-03-06 Completed Letting,2024-03-06,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8ECACE042F1B38C5599FB90609FC77F5C,20240306_detail.html,0f820183b6ae8bc263986300f381b07859022789b3502163b29721038250381b,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_03_20,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-03-20 Completed Letting,2024-03-20,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8BE438D700CAC49038C9CA6C568C5D973,20240320_detail.html,bcc7705ba05b91a3baef5fd428abe3f74578f94de37da5e82eb9eece9201b4ea,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_04_04,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-04-04 Completed Letting,2024-04-04,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE843174C9AEDBCDC2F7CF67AC3B8B85D9D,20240404_detail.html,cd1f3716825678e7eca7114ff65e8602a08a9a77ff27a2f964216de324e6da1e,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_04_17,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-04-17 Completed Letting,2024-04-17,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE80464350FB6FECD61B9A70A1341C0A126,20240417_detail.html,ada5322d098a681ac429561887af8096b8bb04da208437463435a1f593c72373,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_05_01,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-05-01 Completed Letting,2024-05-01,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE843DFF5D5C3633709CE853DF5EFB530BA,20240501_detail.html,be44e76e29229a71417829b3c2e6cc6d504bb8a858a220235a028b14c6f6d79f,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_05_15,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-05-15 Completed Letting,2024-05-15,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8CB4808806D4ECDB33B3CCF56BCA2EEC6,20240515_detail.html,c3743b96a266b1e9db5f038c305f767868fcfa990f4b5efe2a8a659474967c30,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_06_05,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-06-05 Completed Letting,2024-06-05,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8DCB7C8FEBF712FBBA390846A58556BCA,20240605_detail.html,eff521cc04ec6170e8dcedef9fad8451776bd44ed8e03378469df609c3b828ab,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_06_26,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-06-26 Completed Letting,2024-06-26,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8B309C6B46D92E559A4CCE6D8CC9C93B7,20240626_detail.html,50092275efa91a8a2dbd8bc6b95fe2453eda2f14854267c7dda0ac316e73405c,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_07_17,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-07-17 Completed Letting,2024-07-17,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8FE9ED31963413A2FC08EAE0FFBADC3FB,20240717_detail.html,8563e71afc0ccc4c50cdf85b4cbe07273e33f4151b5ee87f17e927a0f5651b86,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_08_07,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-08-07 Completed Letting,2024-08-07,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8A9F94760A5475B615D9FAABDC0F8F332,20240807_detail.html,0498fd251c5bb162407c7044710e8ddad84b3576fc2b17edad5e1a812336cfd8,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_08_21,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-08-21 Completed Letting,2024-08-21,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8E9E88E7EC312D8058FD0D96B129B7A0D,20240821_detail.html,789b62c337c97fd92907ab8f828e060a81331fb90728c05122d93df9c876db4b,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_09_04,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-09-04 Completed Letting,2024-09-04,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8C5A7CA3E1C4E4024DCAAE886318CCEA3,20240904_detail.html,6badf7412dd8fa37293f40b52f375aae2272fac605f7770f6a61633f9bbefe6c,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_09_18,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-09-18 Completed Letting,2024-09-18,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE88FF2F064AA0D51BA5A921CEBB4121AF8,20240918_detail.html,f01365d41a3b1d53fb91cc57dd994b737bf323efe31ab1f564eb6459f15f252f,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_10_02,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-10-02 Completed Letting,2024-10-02,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8ED3F06AF141C4B36B45D672BCC5E7416,20241002_detail.html,d008fe8ce8f5b845d60e67348d87cab8a25e3b58b408d3777dbbd562a7e14453,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_10_16,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-10-16 Completed Letting,2024-10-16,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8C551F13919774FD06EE264FF720D5453,20241016_detail.html,d092e0fbdc99dbb6a3f33f9b797994d9cc64b0627d3771d23693e9085f70b09b,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_11_06,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-11-06 Completed Letting,2024-11-06,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8A5AB46F1D08E556867C771D40436CF1F,20241106_detail.html,18d24f114fa9e76e5a200674f97f628c707483ccb1a3099fcf8ba44b2ea27402,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_11_20,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-11-20 Completed Letting,2024-11-20,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8AA4514B8D4EDD0A9781994B9BEBFDA32,20241120_detail.html,59fddefa628c57f8d4ad5ccc22bdbcdaa0b4e4c4cb34559f2895912278e6b641,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_12_04,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-12-04 Completed Letting,2024-12-04,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8CBA3AD7A28AB7EFFC3EB9674E9ED35A3,20241204_detail.html,212df3db14a257008f67d6ad49938c6a7183c89f37b37e10317b0547c78870fa,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2024_12_11,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2024-12-11 Completed Letting,2024-12-11,2024,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8CCD4CD9441920B431351824F888DAF8A,20241211_detail.html,b3113fd02798cf9bdf4fb5a5da9379bffbe9930e970490ad6404747462267080,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_01_22,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-01-22 Completed Letting,2025-01-22,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8EB901EFB4B0397FB9DB041B309D4D355,20250122_detail.html,baec9b75a4f1b4498816e700fd5d888b79f9f1e9cf04925fc48726163dc59344,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_02_05,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-02-05 Completed Letting,2025-02-05,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8547F0144FB5062BEB9B3F529372A72B3,20250205_detail.html,300bfc78763f89cb4c095060a47bb07781c8654176bc4082fba2b77706af034b,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_02_12,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-02-12 Completed Letting,2025-02-12,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8E7CBBB236FD7705A2458328897C9B5E1,20250212_detail.html,2ef3251b777612cd5117eae73115983fda5a10b3b10c448a55ac6a7645c6f31c,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_02_19,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-02-19 Completed Letting,2025-02-19,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8CFF3B9BCA1C1D4CB3DD1EEF8CACE152A,20250219_detail.html,c100c86bcff9467b8fdd6254f2a6296dfdb26204e5ac8751b8dff16bcc6080b8,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_03_05,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-03-05 Completed Letting,2025-03-05,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8F9B6B0FC7CBC885FCFEA80043927C380,20250305_detail.html,f59e1ac8c3a528e27c2840f5cd5fc3de46a32eb3b1678df6ddb2f0f4afcf300c,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_03_12,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-03-12 Completed Letting,2025-03-12,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE830A7128C39C7013BDF90103422DC80F7,20250312_detail.html,bb87c94491697657894cbbe26db026acd05161e551360112cb8ca899da90a8dd,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_03_19,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-03-19 Completed Letting,2025-03-19,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8DEC6E15099551B138C35689BE45CB8D2,20250319_detail.html,82e7d3ae6f41f8715fa6ed733d138330a8ddafcdaa8fcf1d2be12f691522f59a,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_03_26,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-03-26 Completed Letting,2025-03-26,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE81C07F72EB506239C8F40557DA8A81D04,20250326_detail.html,56b2e5b8ecc93f89cdd83db7050e836a9532c6cc71e83b9f0af38b814b7a30b9,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_04_02,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-04-02 Completed Letting,2025-04-02,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8DFF442E890E333ADB64E3EDD02A830D9,20250402_detail.html,93ed2f2e29d10cb03b172adefa73ebf5bf0a9ace16c224785134655d41de0105,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_04_16,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-04-16 Completed Letting,2025-04-16,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE80EF33A777EF78CB0DB21CB38C8012957,20250416_detail.html,22c75069e39574497f0e98d263b9aa486a759516d290d13af76b6a898c034356,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_05_07,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-05-07 Completed Letting,2025-05-07,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE862EB3553D0A43D15C0BF5593F63CC767,20250507_detail.html,dd00363f0db7d9a0706906ad52c05d1e2d5daea5549dce5c0603690903ed57de,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_05_21,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-05-21 Completed Letting,2025-05-21,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE807D98D94808075F8FA3BA21A828AC19A,20250521_detail.html,d32a3c542879ef783b94d9734ee1b6df8c39d7b30974c16cf7bf4b0bee254297,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_06_04,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-06-04 Completed Letting,2025-06-04,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE89FFB6708ACDB5077EC8E0D795F44AE91,20250604_detail.html,f8adce6fb6589b9ebc03bf079e17435e1984e66d6cab2e5f5dc4b2013943d7fe,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_07_02,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-07-02 Completed Letting,2025-07-02,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE89F7F60363F6551A4FC1792F9403D26EF,20250702_detail.html,addd9605e420cb8bf42273614a7fc046f8cef57f10f46d696616ea0a161488ec,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_07_16,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-07-16 Completed Letting,2025-07-16,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8E8F225A1AA88DB5C958A46ACD937FFDE,20250716_detail.html,540d1c276c8f863fb079cb9a1db4ddd1ff579131f986c9a5491a4694df4bd53a,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_08_06,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-08-06 Completed Letting,2025-08-06,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE839F237F6746684A0BA60CC75574371F4,20250806_detail.html,f400a9d093e0a05d27cebf6d4b9b31cd71ad803b5c99fa09ef1af16031ad3d98,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_08_26,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-08-26 Completed Letting,2025-08-26,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE819F3F2EEDD3079FA288AE0903C643FC3,20250826_detail.html,5b0b5d15929922c49f51f5edd7c92378246aa44b42564879d1b02a6955c51bbb,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_09_03,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-09-03 Completed Letting,2025-09-03,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8F6148C073B4A30636B2281FE3B90231C,20250903_detail.html,d61ffce9cd79dc0c89ac3d5de3bf6fc8750034151b5cbd10364c635ca5963f51,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_09_17,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-09-17 Completed Letting,2025-09-17,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE87A5A78B9B06C19FC7C058B3F7D99D8B0,20250917_detail.html,90f80f3d3ad388599a95707090d5dd8d27617e82df5a6dbe3e8436c43881e233,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_10_01,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-10-01 Completed Letting,2025-10-01,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8EBD261C59CA6203DA4FAB92537506929,20251001_detail.html,bf5867062cee6218d670c4e164b9ef6fbb79c904dde2fb11f635c80b0af8d7c1,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_10_15,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-10-15 Completed Letting,2025-10-15,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE88824D2BD00AE70F3F633070C74576440,20251015_detail.html,80d3a988e82c8925411577ba757e93b41679666b721db7b91afb7f44e636d419,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_11_05,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-11-05 Completed Letting,2025-11-05,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8E8DDBE2D3682BB5BF2D08E35583A02ED,20251105_detail.html,3762170f40d11ba6d2adc921e8b559fc989162df5cbbe2ea4000524ab34ff366,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_11_19,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-11-19 Completed Letting,2025-11-19,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE89BB9057BFC1AD91E3F24C408A8AC5BC5,20251119_detail.html,3fba7388d26229f4c1f60164d598b82fc1ff0d6b48afb1234480a3fe8957329f,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_12_03,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-12-03 Completed Letting,2025-12-03,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE81FD83F7D16BA32A9843B548F15431629,20251203_detail.html,126032defbbb855bff52135377523133ca26c803a958726503f464b4c3a4a363,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2025_12_10,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2025-12-10 Completed Letting,2025-12-10,2025,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8732C15BD5511FF92F2ACF9C14A36C48F,20251210_detail.html,bc0f8fa33d945571e196f14ac8960abde4d519dbc4ffe5590552695f9ea7bacd,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2026_01_21,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2026-01-21 Completed Letting,2026-01-21,2026,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE88C450854660F76BEB864D8FB27DE9C6A,20260121_detail.html,e075252e7c273da3305ed4dab43ca8c137b20d536ab4235aba12d20afec7a9f8,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2026_02_04,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2026-02-04 Completed Letting,2026-02-04,2026,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8A1C7B9BB4100BABE68D0A4C4F7D353F7,20260204_detail.html,6376afc729263e9e7f97ed2145dad1e0ec4b0f3fe65686f9caf82a38f0127f1f,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2026_02_18,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2026-02-18 Completed Letting,2026-02-18,2026,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8C09A9383C73BCC8E3DE7CB5970594276,20260218_detail.html,d3702b9320ecb85711b7a79240d7699e772a8e584df3a7dcdc09888be3d2e233,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
sd_sddot_bid_tabs_2026_03_04,bid_tab,sd_sddot,South Dakota Department of Transportation,SD,SDDOT 2026-03-04 Completed Letting,2026-03-04,2026,https://apps.sd.gov/hc65bidletting/bidlettingscompletedetail.aspx?args=0F03BFE651C4DAE8DA72747D1C31E300D75943F372E9B714,20260304_detail.html,0ce2ae37dc9cfbf6677432477ac50c72ab75e791ae765fdb3aefc560e6b47f5e,import_south_dakota_data.py,1.0.0,Bundle source containing the Abstract of Bids and Low Bid Final Report.
