contract_id,letting_id,source_id,state,agency_id,official_contract_id,call_order,letting_status,awarded_vendor,awarded_amount,primary_county,route,work_type,contract_period,dbe_goal,bid_count,location,district,terrain,award_index
sd_sddot_20221019_item_002,sd_sddot_2022_10_19,sd_sddot_bid_tabs_2022_10_19,SD,sd_sddot,,2,CANCELLED,,,Pennington Moved to 10/21/22 letting by addendum,,"Replace Str., Appr Grad, Turn Lanes",,,,SD244 - 3.2 E of US385 & US16 Over Palmer Gulch,,,
sd_sddot_20221019_item_003,sd_sddot_2022_10_19,sd_sddot_bid_tabs_2022_10_19,SD,sd_sddot,,3,AWARDED,"BITUMINOUS PAVING, INC.",10186452.8,"Butte, Lawrence",,"AC Surf, Pass Lanes, Pipe & Int. Impr.",,,4,SD34 - Fm Belle Fourche to Whitewood,,,
sd_sddot_20221019_item_004,sd_sddot_2022_10_19,sd_sddot_bid_tabs_2022_10_19,SD,sd_sddot,,4,AWARDED,Asphalt Paving & Materials Company,4159344.61,Clark,,"Mill, AC Resurfacing, Pipe Work",,,5,SD28 - Fm the Spink/Clark Co Line E 12,,,
sd_sddot_20221019_item_005,sd_sddot_2022_10_19,sd_sddot_bid_tabs_2022_10_19,SD,sd_sddot,,5,AWARDED,"RAM Construction Services of Michigan, Inc.",370176.15,Spink,,Polymer Chip Seal,,,4,SD26 - Str 4.3 W Jct US281; SD37 - Str's 6.0 S Jct US212 & 2.3 N Jct US212; US212 - Str's 1.7 W of Frankfort & 0.1 W Jct SD37S,,,
sd_sddot_20221019_item_006,sd_sddot_2022_10_19,sd_sddot_bid_tabs_2022_10_19,SD,sd_sddot,,6,AWARDED,"RAM Construction Services of Michigan, Inc.",369048.56,Spink,,Polymer Chip Seal,,,4,"SD20 - Str 5.2 E of US281 Jct over the James River, 6.8 & 1.8 W of SD37 Jct, 0.8 S of the SD37N Jct, 1.6 W of Spink/Clark Co Line; SD37 - Str 3.4 & 1.8 S of the SD20E Jct",,,
sd_sddot_20221021_item_002,sd_sddot_2022_10_21,sd_sddot_bid_tabs_2022_10_21,SD,sd_sddot,,2,AWARDED,"HEAVY CONSTRUCTORS, INC.",5374570,Pennington,,"Replace Str., Appr Grad, Turn Lanes",,,1,SD244 - 3.2 E of US385 & US16 Over Palmer Gulch,,,
sd_sddot_20221102_item_001,sd_sddot_2022_11_02,sd_sddot_bid_tabs_2022_11_02,SD,sd_sddot,,1,AWARDED,Top Grade Concrete LLC,633269.8,Davison,,PCC Shared Use Path,,,3,"Mitchell - along Norway Ave fm Burr St to Duff St, along the E side of S Rowley St fm Cabela Dr to Norway Ave, along the W side of S Rowley St fm Cabela Dr N approx 550'",,,
sd_sddot_20221102_item_002,sd_sddot_2022_11_02,sd_sddot_bid_tabs_2022_11_02,SD,sd_sddot,,2,AWARDED,"Anderson Western, Inc.",7473398.5,"Meade, Ziebach",,"Mill & AC Resurfacing, Pipe Work",,,4,US212 - Fm Faith to Dupree,,,
sd_sddot_20221102_item_003,sd_sddot_2022_11_02,sd_sddot_bid_tabs_2022_11_02,SD,sd_sddot,,3,AWARDED,"Anderson Western, Inc.",5245853.33,Meade,,"Mill, AC Resurfacing, Pipe Work",,,4,SD73 - Fm SD34 N 14,,,
sd_sddot_20221102_item_004,sd_sddot_2022_11_02,sd_sddot_bid_tabs_2022_11_02,SD,sd_sddot,,4,AWARDED,"BX CIVIL & CONSTRUCTION, INC.",20835000,"Brule, Lyman",,"AC Resurfacing of Shoulders, Edge Drains",,,1,I90 EBL & WBL - Fm Oacoma to 2 E of Chamberlain,,,
sd_sddot_20221102_item_005,sd_sddot_2022_11_02,sd_sddot_bid_tabs_2022_11_02,SD,sd_sddot,,5,REJECTED,,,Custer Project Rejected by the Transportation Commission,,Modify Intersection,,,,US385 - Jct of Carroll Creek Rd,,,
sd_sddot_20221102_item_006,sd_sddot_2022_11_02,sd_sddot_bid_tabs_2022_11_02,SD,sd_sddot,,6,AWARDED,"BITUMINOUS PAVING, INC.",2913162.7,Mellette,,"FDR, Otta Seal & Blotter Surfacing",,,2,SD53 - Fm SD44 N 11,,,
sd_sddot_20221102_item_007,sd_sddot_2022_11_02,sd_sddot_bid_tabs_2022_11_02,SD,sd_sddot,,7,AWARDED,"RAM Construction Services of Michigan, Inc.",218000,"Codington, Deuel",,Polymer Chip Seal,,,2,US212 - Str 1.4 East of US81 & 1.1 Miles West of Interstate 29; SD28 - Str 2 miles East of Estelline,,,
sd_sddot_20221102_item_008,sd_sddot_2022_11_02,sd_sddot_bid_tabs_2022_11_02,SD,sd_sddot,,8,AWARDED,"RAM Construction Services of Michigan, Inc.",353070,"Faulk, Spink",,Polymer Chip Seal,,,1,"SD20 - 2.8 E of SD45 over N Fork Snake Ck, 2.1, 3.3, 4.3 E of Faulk Co Line over Snake Ck and 2.1 W of US281 over Big Slough Ck",,,
sd_sddot_20221102_item_009,sd_sddot_2022_11_02,sd_sddot_bid_tabs_2022_11_02,SD,sd_sddot,,9,AWARDED,"Hamm Contracting, LLC",356522,"Buffalo, Hughes, Hyde",,Signing & Delineation,,,3,"Various County, City, & Township Roads in Buffalo, Hughes & Hyde County",,,
sd_sddot_20221116_item_001,sd_sddot_2022_11_16,sd_sddot_bid_tabs_2022_11_16,SD,sd_sddot,,1,AWARDED,"MIDLAND CONTRACTING, INC",18297489.13,"Clark, Kingsbury",,"Grading, Replace Str RCBC, Interim Surf.",,,2,SD25 & SD28 - Fm N of DeSmet to the N Jct of SD28,,,
sd_sddot_20221116_item_002,sd_sddot_2022_11_16,sd_sddot_bid_tabs_2022_11_16,SD,sd_sddot,,2,AWARDED,"Prahm Construction, Inc.",1616696,Douglas,,Structure & Approach Grading,,,1,Structure 0.5 N & 3.5 E of Armour on 280th St over Choteau Creek,,,
sd_sddot_20221116_item_003,sd_sddot_2022_11_16,sd_sddot_bid_tabs_2022_11_16,SD,sd_sddot,,3,AWARDED,"BITUMINOUS PAVING, INC.",12808955.5,"Jackson, Pennington",,"Spot Grading, AC Surfacing",,,3,SD44 - Fm Scenic to 11 W of Interior,,,
sd_sddot_20221116_item_004,sd_sddot_2022_11_16,sd_sddot_bid_tabs_2022_11_16,SD,sd_sddot,,4,AWARDED,"BX CIVIL & CONSTRUCTION, INC.",5560000,"Minnehaha, Moody",,"HFST, Deck Repair, Curb Rep, App Slabs",,,1,I29 N/S - 1 N of Exit 98 (Dell Rapids); 1.2 N Minnehaha Co. Line; 3.8 S of Exit 109 (Colman); 3 S of Exit 109 (Colman),,,
sd_sddot_20221116_item_005,sd_sddot_2022_11_16,sd_sddot_bid_tabs_2022_11_16,SD,sd_sddot,,5,REJECTED,,,"Corson, Ziebach Project Rejected by the Transportation Commission",,Regionwide Approach Slab Repair,,,,Various Locations in Mobridge Area,,,
sd_sddot_20221116_item_006,sd_sddot_2022_11_16,sd_sddot_bid_tabs_2022_11_16,SD,sd_sddot,,6,AWARDED,WEBSTER SCALE INC,3684259.81,"Hutchinson, McCook, Yankton",,Modify Intersection,,,4,Various Locations in the Mitchell Region,,,
sd_sddot_20221116_item_007,sd_sddot_2022_11_16,sd_sddot_bid_tabs_2022_11_16,SD,sd_sddot,,7,AWARDED,Sharpe Enterprises Inc.,8671380.74,Hughes,,"Modify Intersection, PCC Surfacing",,,2,US14 - Fm W of N US83 Jct to E of N US83 Jct,,,
sd_sddot_20221116_item_008,sd_sddot_2022_11_16,sd_sddot_bid_tabs_2022_11_16,SD,sd_sddot,,8,AWARDED,Elite Enterprises LLC,299958,Perkins,,Fence Replacement,,,3,SD73 - Fm 19 S of Lemmon N 6,,,
sd_sddot_20221207_item_001,sd_sddot_2022_12_07,sd_sddot_bid_tabs_2022_12_07,SD,sd_sddot,,1,AWARDED,T&R Contracting Inc,34295545.45,Minnehaha,,"Modify Interchange, Grading, PCC Surf.",,,2,I229 Exit 9 (Benson Rd) in Sioux Falls,,,
sd_sddot_20221207_item_002,sd_sddot_2022_12_07,sd_sddot_bid_tabs_2022_12_07,SD,sd_sddot,,2,AWARDED,T&R Contracting Inc,2065050.55,Minnehaha,,Watermain & Sanitary Sewer,,,2,Benson Rd - Fm Lewis Ave E to Hall Ave,,,
sd_sddot_20221207_item_003,sd_sddot_2022_12_07,sd_sddot_bid_tabs_2022_12_07,SD,sd_sddot,,3,AWARDED,"Hilt Construction,Inc.",1420627.4,"Jackson, Meade, Pennington",,Interstate Fence,,,1,"I90 WBL - Fm 0.5 W of Exit 46 (Piedmont) to Exit 55 (Deadwood Ave in Rapid City); I90 Crossroads at Exits 101 (Jensen Rd), 107 (Cedar Butte Rd), 116 (239th St), 121 (Big Foote Rd), 127 (206th Ave)",,,
sd_sddot_20221214_item_001,sd_sddot_2022_12_14,sd_sddot_bid_tabs_2022_12_14,SD,sd_sddot,,1,AWARDED,"PCIROADS, LLC",1053320.98,Roberts,,"P. Chip Seal, App Slabs, Joints, End Blk",,,2,I29 - Strs 2 S of the Exit 224 (Peever); Exit 232 (Sisseton),,,
sd_sddot_20221214_item_002,sd_sddot_2022_12_14,sd_sddot_bid_tabs_2022_12_14,SD,sd_sddot,,2,AWARDED,"BITUMINOUS PAVING, INC.",6598581.2,Grant,,"Milling, ACC Surfacing, Pipe,Guardrail",,,4,SD15 - Fm the N Jct of SD20 N to Milbank; SD158 - Fm SD20 to the MN State Line,,,
sd_sddot_20230111_item_001,sd_sddot_2023_01_11,sd_sddot_bid_tabs_2023_01_11,SD,sd_sddot,,1,AWARDED,"HEAVY CONSTRUCTORS, INC.",7273342.99,"Butte, Meade",,"Structure, Approach Grading",,,2,"Structure' 15.5 N & 2.5 E of Belle Fourche on Old Hwy 85 over Indian Creek, 20.2 E & 6.7 N of Newell on Old Hwy 212 over Sulphur Creek, 21.1 W & 13.9 S of Faith on Pine Creek Rd over Pine Creek, 6 E & 12 N of White Owl on Whitetail Rd over Beaver Dam Creek",,,
sd_sddot_20230111_item_002,sd_sddot_2023_01_11,sd_sddot_bid_tabs_2023_01_11,SD,sd_sddot,,2,AWARDED,"MIDWEST CONTRACTING, LLC",844589.5,"Butte, Perkins",,Structure & Approach Grading,,,3,"Structure 13.5 E & 0.8 N of Newell on Old Hwy 212 over Mud Elm Creek, 11.8 W & 2.5 S of Bison on Moreau River Road over Mud Creek",,,
sd_sddot_20230111_item_003,sd_sddot_2023_01_11,sd_sddot_bid_tabs_2023_01_11,SD,sd_sddot,,3,AWARDED,"B & B Contracting, Inc.",506617.58,Codington,,Precast RCBC & Pipe Work,,,7,US81 - Fm 2.5 to 2.1 W of I29,,,
sd_sddot_20230111_item_004,sd_sddot_2023_01_11,sd_sddot_bid_tabs_2023_01_11,SD,sd_sddot,,4,AWARDED,Mainline Contracting Inc,1822513.35,"Lawrence, Pennington",,Pipe Repair,,,1,Various Locations Throughout the Rapid City Area,,,
sd_sddot_20230111_item_005,sd_sddot_2023_01_11,sd_sddot_bid_tabs_2023_01_11,SD,sd_sddot,,5,AWARDED,"TRU-FORM CONSTRUCTION, INC.",198013.5,Custer,,Shared Use Path,,,3,"Hermosa - along Vilas St fm 4th St to 1st St, along 1st St fm Vilas St to Main St",,,
sd_sddot_20230111_item_006,sd_sddot_2023_01_11,sd_sddot_bid_tabs_2023_01_11,SD,sd_sddot,,6,AWARDED,Asphalt Paving & Materials Company,8682678.22,Hand,,Mill & Asphalt Concrete Resurfacing,,,5,SD45 - Fm Miller to US212,,,
sd_sddot_20230111_item_007,sd_sddot_2023_01_11,sd_sddot_bid_tabs_2023_01_11,SD,sd_sddot,,7,AWARDED,Asphalt Paving & Materials Company,2572502.84,"Beadle, Hand",,"AC Surf of Shoulders, AC Resurf Bike pth",,,5,US14 - Fm Miller to Wessington,,,
sd_sddot_20230111_item_008,sd_sddot_2023_01_11,sd_sddot_bid_tabs_2023_01_11,SD,sd_sddot,,8,AWARDED,"BITUMINOUS PAVING, INC.",1185437.75,"Brookings, Codington, Deuel, Hamlin",,Asphalt Surface Treatment,,,3,Various Locations in the Watertown Area,,,
sd_sddot_20230111_item_009,sd_sddot_2023_01_11,sd_sddot_bid_tabs_2023_01_11,SD,sd_sddot,,9,AWARDED,"Lot Pros, LLC",96030.72,"Deuel, Grant, Hamlin, Roberts",,Rout & Seal,,,6,Various Locations in the Watertown Area,,,
sd_sddot_20230201_item_001,sd_sddot_2023_02_01,sd_sddot_bid_tabs_2023_02_01,SD,sd_sddot,,1,AWARDED,Journey Group Companies,392315.7,Minnehaha,,Shared Use Path,,,6,Crooks along West Avenue from Main St. to Executive Ave.,,,
sd_sddot_20230201_item_002,sd_sddot_2023_02_01,sd_sddot_bid_tabs_2023_02_01,SD,sd_sddot,,2,AWARDED,"PCIROADS, LLC",1622014.07,Clay,,Bridge Rehab & Bridge Deck Chip Seal,,,1,SD19 - Str 4.1 S of Vermillion Over the Missouri River,,,
sd_sddot_20230201_item_003,sd_sddot_2023_02_01,sd_sddot_bid_tabs_2023_02_01,SD,sd_sddot,,3,AWARDED,Dakota Fence,164360.6,"Brown, Codington",,Guardrail Replacement,,,2,Various Locations in the Aberdeen Region,,,
sd_sddot_20230201_item_004,sd_sddot_2023_02_01,sd_sddot_bid_tabs_2023_02_01,SD,sd_sddot,,4,AWARDED,Asphalt Paving & Materials Company,453456.68,Beadle,,Detour Surface Maintenance,,,1,"SD37 - Detour for Huron Urban Grading, 9th St, Kansas Ave, 5th St, Market St",,,
sd_sddot_20230201_item_005,sd_sddot_2023_02_01,sd_sddot_bid_tabs_2023_02_01,SD,sd_sddot,,5,AWARDED,SPENCER QUARRIES INCORPORATED,8082228.44,"Douglas, Hutchinson",,Mill & Asphalt Concrete Resurfacing,,,3,SD44 - Fm the E Jct of US281 to SD37 at Parkston; SD37 - Fm 2 N of US18 to Parkston,,,
sd_sddot_20230201_item_006,sd_sddot_2023_02_01,sd_sddot_bid_tabs_2023_02_01,SD,sd_sddot,,6,AWARDED,"Anderson Western, Inc.",8603334.66,"Faulk, Potter",,"Mill, AC Resurfacing, Pipe Work",,,5,SD20 - Fm W of the Potter/Faulk Co Line to SD45,,,
sd_sddot_20230201_item_007,sd_sddot_2023_02_01,sd_sddot_bid_tabs_2023_02_01,SD,sd_sddot,,7,AWARDED,"Anderson Western, Inc.",3752068.25,"Faulk, Potter",,"AC Resurfacing, Pipe Work",,,5,US212 - Fm E of the W SD47 Jct to the Potter/Faulk Co Line,,,
sd_sddot_20230201_item_008,sd_sddot_2023_02_01,sd_sddot_bid_tabs_2023_02_01,SD,sd_sddot,,8,AWARDED,Asphalt Surface Technologies Corporation,777632.9,Jackson,,MicroSurfacing,,,3,SD73 - Fm S of White River to N of SD44,,,
sd_sddot_20230201_item_009,sd_sddot_2023_02_01,sd_sddot_bid_tabs_2023_02_01,SD,sd_sddot,,9,AWARDED,Asphalt Surface Technologies Corporation,4582972.72,Pennington,,MicroSurfacing & AC Patching,,,3,I90- Fm 2 miles E of Wasta to Wall; SD44- Fm W of the Cheyenne River to Scenic,,,
sd_sddot_20230201_item_010,sd_sddot_2023_02_01,sd_sddot_bid_tabs_2023_02_01,SD,sd_sddot,,10,AWARDED,"Highway Improvement, Inc",76296.4,Brown,,Rout & Seal,,,6,SD Highway 10,,,
sd_sddot_20230201_item_011,sd_sddot_2023_02_01,sd_sddot_bid_tabs_2023_02_01,SD,sd_sddot,,11,AWARDED,"Highway Improvement, Inc",1217861.1,"Clark, Codington, Roberts",,Crack Leveling,,,5,Various Routes in the Watertown Area,,,
sd_sddot_20230201_item_012,sd_sddot_2023_02_01,sd_sddot_bid_tabs_2023_02_01,SD,sd_sddot,,12,AWARDED,"Highway Improvement, Inc",453030,Beadle,,Crack Leveling,,,7,Various Routes in the Huron Area,,,
sd_sddot_20230215_item_001,sd_sddot_2023_02_15,sd_sddot_bid_tabs_2023_02_15,SD,sd_sddot,,1,AWARDED,"BORDER STATES PAVING, INC.",20211556.41,"Bon Homme, Charles Mix",,"Mill, ACC, FDR, Culvert Work, Guardrail",,,3,SD46 - Fm Wagner to SD37; SD50 - Fm the E Jct with SD46 S towards Avon,,,
sd_sddot_20230215_item_002,sd_sddot_2023_02_15,sd_sddot_bid_tabs_2023_02_15,SD,sd_sddot,,2,AWARDED,"CENTRAL SPECIALTIES, INC",18238025.8,Union,,"CRC/NRC Repair, AC Shou,Extnd RCBC, Pipe",,,3,I29 NBL & SBL - Fm Exit 26 near Vermillion N 10,,,
sd_sddot_20230215_item_003,sd_sddot_2023_02_15,sd_sddot_bid_tabs_2023_02_15,SD,sd_sddot,,3,AWARDED,"CENTRAL SPECIALTIES, INC",15017076.93,Yankton,,"Shoulder Widening, ACC, End Block, C&G",,,4,SD52 - Fm W Jct of SD50 S 4.6,,,
sd_sddot_20230215_item_004,sd_sddot_2023_02_15,sd_sddot_bid_tabs_2023_02_15,SD,sd_sddot,,4,AWARDED,"INDUSTRIAL BUILDERS, INC",1097694.19,"Brown, Marshall",,"Deck Overlay, Guard Rail & Bridge Rail",,,2,SD37 - 7 S of SD10 Over Crow Creek Ditch; SD27 - 4.5 N of SD10 Over Wild Rice Ck,,,
sd_sddot_20230215_item_005,sd_sddot_2023_02_15,sd_sddot_bid_tabs_2023_02_15,SD,sd_sddot,,5,AWARDED,"Simon Contractors of South Dakota, Inc.",2775772.99,Meade,,Construct Median & Ramp Crossovers,,,1,I90 E & W - Fm E of Exit 44 to W of Exit 48,,,
sd_sddot_20230215_item_006,sd_sddot_2023_02_15,sd_sddot_bid_tabs_2023_02_15,SD,sd_sddot,,6,AWARDED,T&R Contracting Inc,2603333.33,Minnehaha,,"LSDC Overlay, App Slabs & Pavmnt, Ped Rl",,,2,I229 - Exit 2 (Western Ave) in Sioux Falls,,,
sd_sddot_20230215_item_007,sd_sddot_2023_02_15,sd_sddot_bid_tabs_2023_02_15,SD,sd_sddot,,7,AWARDED,"BITUMINOUS PAVING, INC.",604759.9,"Kingsbury, Miner",,Asphalt Surface Treatment,,,3,SD Highway 25 in Kingsbury and Miner Counties,,,
sd_sddot_20230215_item_008,sd_sddot_2023_02_15,sd_sddot_bid_tabs_2023_02_15,SD,sd_sddot,,8,AWARDED,"BITUMINOUS PAVING, INC.",2756046.32,"Kingsbury, Lake, Lincoln, Minnehaha, Turner",,"Asphalt Surface Treatment, Rout & Seal",,,3,Various Locations in the Sioux Fall Area,,,
sd_sddot_20230301_item_001,sd_sddot_2023_03_01,sd_sddot_bid_tabs_2023_03_01,SD,sd_sddot,,1,AWARDED,"BX CIVIL & CONSTRUCTION, INC.",623104,Spink,,Embankment and Approach Slab Repairs,,,3,SD20 - Str 5.2 E of US281,,,
sd_sddot_20230301_item_002,sd_sddot_2023_03_01,sd_sddot_bid_tabs_2023_03_01,SD,sd_sddot,,2,AWARDED,"BX CIVIL & CONSTRUCTION, INC.",1871643,"Marshall, Spink",,"Approach Slabs, Polymer Chip Seal & Berm",,,3,US281 - Str 2 N of Tulare & SD27 - Str 2 S of Britton,,,
sd_sddot_20230301_item_003,sd_sddot_2023_03_01,sd_sddot_bid_tabs_2023_03_01,SD,sd_sddot,,3,AWARDED,Prairie States Trucking,5486277,"Hanson, Miner, Minnehaha",,Modify Intersection,,,4,Various Locations in the Mitchell Region,,,
sd_sddot_20230301_item_004,sd_sddot_2023_03_01,sd_sddot_bid_tabs_2023_03_01,SD,sd_sddot,,4,AWARDED,Journey Group Companies,607973.16,Minnehaha,,PCC Shared Use Path,,,3,Dell Rapids - along the W side of Old Hwy 77 fm W 10th St to W 7th St,,,
sd_sddot_20230301_item_005,sd_sddot_2023_03_01,sd_sddot_bid_tabs_2023_03_01,SD,sd_sddot,,5,AWARDED,"WESTERN CONSTRUCTION, INC.",469472.1,Harding,,Gravel Surfacing,,,3,SD20 - Fm the MT State Line to Camp Crook,,,
sd_sddot_20230301_item_006,sd_sddot_2023_03_01,sd_sddot_bid_tabs_2023_03_01,SD,sd_sddot,,6,AWARDED,Asphalt Surface Technologies Corporation,599988.84,Pennington,,MicroSurfacing,,,2,Various Locations in the Custer Area,,,
sd_sddot_20230301_item_007,sd_sddot_2023_03_01,sd_sddot_bid_tabs_2023_03_01,SD,sd_sddot,,7,REJECTED,,,Minnehaha Project Rejected by the Transportation Commission,,"Epoxy Chip Seal, Column Repair",,,,SD11 - 5.2 North of the I90 Interchange Over West Pipestone Creek,,,
sd_sddot_20230301_item_008,sd_sddot_2023_03_01,sd_sddot_bid_tabs_2023_03_01,SD,sd_sddot,,8,AWARDED,Northwest Asphalt & Maintenance,148952.15,"Bennett, Jackson, Lyman",,Rout & Seal,,,6,Various Routes in the Winner Area,,,
sd_sddot_20230301_item_009,sd_sddot_2023_03_01,sd_sddot_bid_tabs_2023_03_01,SD,sd_sddot,,9,AWARDED,"Roadway Services, Inc.",104998.04,"Custer, Pennington",,Rout & Seal,,,5,Various Routes in the Custer Area,,,
sd_sddot_20230301_item_010,sd_sddot_2023_03_01,sd_sddot_bid_tabs_2023_03_01,SD,sd_sddot,,10,AWARDED,"Jensen Rock & Sand, Inc.",2369657.27,"Potter, Stanley, Sully, Walworth",,Asphalt Surface Treatment,,,5,Various Routes in the Pierre Area,,,
sd_sddot_20230322_item_001,sd_sddot_2023_03_22,sd_sddot_bid_tabs_2023_03_22,SD,sd_sddot,,1,AWARDED,A-G-E Corporation,511511,Sully,,Structure & Approach Grading,,,2,Structure 4 N & 4.3 W of Agar on 172nd St over a Creek SN 60-267-000,,,
sd_sddot_20230322_item_002,sd_sddot_2023_03_22,sd_sddot_bid_tabs_2023_03_22,SD,sd_sddot,,2,AWARDED,"LOISEAU CONSTRUCTION, INC.",23381920.13,Pennington,,"Grading, Base Course, AC Concrete",,,2,South Rochford Rd fm Rochford SW to Deerfield Rd,,,
sd_sddot_20230322_item_003,sd_sddot_2023_03_22,sd_sddot_bid_tabs_2023_03_22,SD,sd_sddot,,3,AWARDED,"Reede Construction, Inc.",6734394.38,"Codington, Deuel, Kingsbury, Roberts",,"Grading, Culvert Ext. PCC & AC Surf",,,3,Various Locations in the Watertown Area.,,,
sd_sddot_20230322_item_004,sd_sddot_2023_03_22,sd_sddot_bid_tabs_2023_03_22,SD,sd_sddot,,4,AWARDED,Northwest Asphalt & Maintenance,340123,"Butte, Harding, Meade, Perkins",,Rout & Seal,,,3,Various Routes in the Belle Fourche Area,,,
sd_sddot_20230322_item_005,sd_sddot_2023_03_22,sd_sddot_bid_tabs_2023_03_22,SD,sd_sddot,,5,AWARDED,Northwest Asphalt & Maintenance,332032.35,"Buffalo, Clark, Lyman, Spink",,Rout & Seal,,,3,Various Routes in the Huron and Winner Area,,,
sd_sddot_20230322_item_006,sd_sddot_2023_03_22,sd_sddot_bid_tabs_2023_03_22,SD,sd_sddot,,6,AWARDED,"Jensen Rock & Sand, Inc.",3262737.66,"Brown, Edmunds, Faulk, Marshall, McPherson",,Asphalt Surface Treatment,,,3,Various Locations in the Aberdeen Area,,,
sd_sddot_20230322_item_007,sd_sddot_2023_03_22,sd_sddot_bid_tabs_2023_03_22,SD,sd_sddot,,7,AWARDED,"BITUMINOUS PAVING, INC.",5112599.44,"Butte, Harding, Meade, Perkins",,Asphalt Surface Treatment,,,3,Various Locations in the Belle Fourche Area,,,
sd_sddot_20230322_item_008,sd_sddot_2023_03_22,sd_sddot_bid_tabs_2023_03_22,SD,sd_sddot,,8,AWARDED,"BITUMINOUS PAVING, INC.",1859667.5,"Fall River, Oglala Lakota",,Asphalt Surface Treatment,,,3,Various Routes in the Custer Area,,,
sd_sddot_20230322_item_009,sd_sddot_2023_03_22,sd_sddot_bid_tabs_2023_03_22,SD,sd_sddot,,9,NO BIDS,,,Pennington No Bids Received.,,Pavement Restoration,,,,Various Routes in the Rapid City Area,,,
sd_sddot_20230405_item_001,sd_sddot_2023_04_05,sd_sddot_bid_tabs_2023_04_05,SD,sd_sddot,,1,AWARDED,"John Riley Construction, Inc.",262023,Grant,,Str & Approach Grading,,,5,Structure 10.1 W & 2.5 N of Marvin on 144th St over a Ck SN 26-056-020,,,
sd_sddot_20230405_item_002,sd_sddot_2023_04_05,sd_sddot_bid_tabs_2023_04_05,SD,sd_sddot,,2,AWARDED,"Anderson Contractors, Inc.",1123522.92,Corson,,Approach Slab Repair & Polymer Chip Seal,,,2,US12 - Str. 7 W of Mobridge,,,
sd_sddot_20230405_item_003,sd_sddot_2023_04_05,sd_sddot_bid_tabs_2023_04_05,SD,sd_sddot,,3,AWARDED,"RAM Construction Services of Michigan, Inc.",285284.05,"Bon Homme, Clay, Lincoln, Minnehaha, Moody, Turner, Yankton",,Concrete Penetrating Sealer,,,3,Various Locations Throughout the Mitchell Region,,,
sd_sddot_20230405_item_004,sd_sddot_2023_04_05,sd_sddot_bid_tabs_2023_04_05,SD,sd_sddot,,4,AWARDED,Traffic Solutions Inc,188632.32,"Hughes, Stanley, Walworth",,Durable Pavement Markings,,,3,Various locations on the State System in the Pierre Region,,,
sd_sddot_20230405_item_005,sd_sddot_2023_04_05,sd_sddot_bid_tabs_2023_04_05,SD,sd_sddot,,5,AWARDED,"BITUMINOUS PAVING, INC.",7977577.98,"Bennett, Jackson, Jones, Mellette, Todd, Tripp",,"Asphalt Surface Treatment, Rout & Seal",,,2,Various Locations in the Winner Area,,,
sd_sddot_20230405_item_006,sd_sddot_2023_04_05,sd_sddot_bid_tabs_2023_04_05,SD,sd_sddot,,6,AWARDED,Northwest Asphalt & Maintenance,284831.4,"Hughes, Potter",,Rout & Seal,,,3,Various Routes in the Pierre Area,,,
sd_sddot_20230419_item_001,sd_sddot_2023_04_19,sd_sddot_bid_tabs_2023_04_19,SD,sd_sddot,,1,AWARDED,"PCIROADS, LLC",82802.73,Deuel,,Column Repair,,,2,SD28 - Str 1.5 W MN State Line over CK,,,
sd_sddot_20230419_item_002,sd_sddot_2023_04_19,sd_sddot_bid_tabs_2023_04_19,SD,sd_sddot,,2,AWARDED,"PCIROADS, LLC",9531298.73,"Brookings, Codington, Deuel, Hamlin, Kingsbury",,"App. Slab, Poly Chip Seal, PCCP Repairs",,,2,Various Locations Throughout the Watertown Area,,,
sd_sddot_20230419_item_003,sd_sddot_2023_04_19,sd_sddot_bid_tabs_2023_04_19,SD,sd_sddot,,3,AWARDED,DeAngelo Contracting Services LLC,2639136.01,"Butte, Lawrence, Meade, Pennington",,High Friction Surface Treatment,,,3,Various Locations on the state and local systems in the Rapid City Region,,,
sd_sddot_20230419_item_004,sd_sddot_2023_04_19,sd_sddot_bid_tabs_2023_04_19,SD,sd_sddot,,4,AWARDED,"Jensen Rock & Sand, Inc.",4446743.78,"Campbell, Corson, Dewey, McPherson, Walworth",,Asphalt Surface Treatment,,,3,Various Locations in the Mobridge Area,,,
sd_sddot_20230419_item_005,sd_sddot_2023_04_19,sd_sddot_bid_tabs_2023_04_19,SD,sd_sddot,,5,AWARDED,The Road Guy Construction Company Inc,4949856.99,"Bon Homme, Clay, Hutchinson, Turner, Union, Yankton",,Asphalt Surface Treatment,,,2,Various Locations in the Yankton Area,,,
sd_sddot_20230419_item_006,sd_sddot_2023_04_19,sd_sddot_bid_tabs_2023_04_19,SD,sd_sddot,,6,AWARDED,Asphalt Surface Technologies Corporation,2993547.48,"Jackson, Lawrence, Meade, Pennington",,"Asphalt Surface Treatment, Rout & Seal",,,3,Various Locations in the Rapid City Area,,,
sd_sddot_20230419_item_007,sd_sddot_2023_04_19,sd_sddot_bid_tabs_2023_04_19,SD,sd_sddot,,7,AWARDED,"Roadway Services, Inc.",341422.91,"Clay, Lincoln, McCook, Minnehaha",,Rout & Seal,,,5,Various Routes in the Sioux Falls & Yankton Areas,,,
sd_sddot_20230419_item_008,sd_sddot_2023_04_19,sd_sddot_bid_tabs_2023_04_19,SD,sd_sddot,,8,AWARDED,"Hamm Contracting, LLC",1729632.1,Hutchinson,,Signing & Delineation,,,1,"Various County, City, & Township Roads in Hutchinson County",,,
